Postal_Code,City_Name,State,Website_Low,Website_High,COD_Serviceable
500072,HYDERABAD,TS,5,7,COD
500073,HYDERABAD,TS,5,7,COD
500074,HYDERABAD,TS,5,7,COD
500075,HYDERABAD,TS,5,7,COD
500076,HYDERABAD,TS,5,7,COD
500077,HYDERABAD,TS,5,7,COD
500078,HYDERABAD,TS,5,7,COD
500079,HYDERABAD,TS,5,7,COD
500080,HYDERABAD,TS,5,7,COD
500081,HYDERABAD,TS,5,7,COD
500082,HYDERABAD,TS,5,7,COD
500083,HYDERABAD,TS,5,7,COD
500084,HYDERABAD,TS,5,7,COD
500085,HYDERABAD,TS,5,7,COD
500086,HYDERABAD,TS,5,7,COD
500087,HYDERABAD,TS,5,7,COD
500088,HYDERABAD,TS,5,7,COD
500089,HYDERABAD,TS,5,7,COD
500090,HYDERABAD,TS,5,7,COD
500091,HYDERABAD,TS,5,7,COD
500092,HYDERABAD,TS,5,7,COD
500093,HYDERABAD,TS,5,7,COD
500094,HYDERABAD,TS,5,7,COD
500095,HYDERABAD,TS,5,7,COD
500096,HYDERABAD,TS,5,7,COD
500097,HYDERABAD,TS,5,7,COD
500098,HYDERABAD,TS,5,7,COD
500100,HYDERABAD,TS,5,7,COD
500123,HYDERABAD,TS,5,7,COD
500146,K.V.RANGAREDDY,TS,7,9,No COD
500170,K.V.RANGAREDDY,TS,7,9,No COD
500177,K.V.RANGAREDDY,TS,7,9,No COD
500178,K.V.RANGAREDDY,TS,7,9,No COD
500195,K.V.RANGAREDDY,TS,7,9,No COD
500409,HYDERABAD,TS,5,7,COD
500475,K.V.RANGAREDDY,TS,5,7,No COD
500482,HYDERABAD,TS,5,7,COD
500484,K.V.RANGAREDDY,TS,5,7,No COD
500486,K.V.RANGAREDDY,TS,5,7,No COD
500762,HYDERABAD,TS,5,7,COD
500890,K.V.RANGAREDDY,TS,7,9,No COD
500991,K.V.RANGAREDDY,TS,7,9,No COD
501401,HYDERABAD,TS,5,7,COD
501505,HYDERABAD,TS,5,7,COD
502001,MEDAK,TS,7,9,No COD
502103,MEDAK,TS,7,9,No COD
502108,MEDAK,TS,7,9,No COD
502110,MEDAK,TS,7,9,No COD
502220,MEDAK,TS,7,9,No COD
502286,MEDAK,TS,7,9,No COD
502291,MEDAK,TS,7,9,No COD
502302,MEDAK,TS,7,9,No COD
502307,MEDAK,TS,7,9,No COD
502311,MEDAK,TS,7,9,No COD
502313,MEDAK,TS,7,9,No COD
502319,MEDAK,TS,7,9,No COD
502325,MEDAK,TS,7,9,No COD
502329,MEDAK,TS,7,9,No COD
503001,NIZAMABAD,TS,8,10,No COD
503002,NIZAMABAD,TS,8,10,No COD
503003,NIZAMABAD,TS,8,10,No COD
503111,NIZAMABAD,TS,8,10,No COD
503122,NIZAMABAD,TS,8,10,No COD
503175,NIZAMABAD,TS,8,10,No COD
503185,NIZAMABAD,TS,8,10,No COD
503212,NIZAMABAD,TS,8,10,No COD
503224,NIZAMABAD,TS,8,10,No COD
503245,NIZAMABAD,TS,8,10,No COD
503306,NIZAMABAD,TS,8,10,No COD
503307,NIZAMABAD,TS,8,10,No COD
503310,NIZAMABAD,TS,8,10,No COD
504001,ADILABAD,TS,8,10,No COD
504103,ADILABAD,TS,7,9,No COD
504106,ADILABAD,TS,7,9,No COD
504201,ADILABAD,TS,9,11,No COD
504203,ADILABAD,TS,9,11,No COD
504205,ADILABAD,TS,9,11,No COD
504208,ADILABAD,TS,9,11,No COD
504215,ADILABAD,TS,9,11,No COD
504231,ADILABAD,TS,9,11,No COD
504251,ADILABAD,TS,9,11,No COD
504293,ADILABAD,TS,9,11,No COD
504296,ADILABAD,TS,9,11,No COD
504307,ADILABAD,TS,8,10,No COD
504311,ADILABAD,TS,8,10,No COD
505001,KARIM NAGAR,TS,9,11,No COD
505122,KARIM NAGAR,TS,9,11,No COD
505172,KARIM NAGAR,TS,9,11,No COD
505184,KARIM NAGAR,TS,9,11,No COD
505209,KARIM NAGAR,TS,9,11,No COD
505301,KARIM NAGAR,TS,9,11,No COD
505302,KARIM NAGAR,TS,9,11,No COD
505325,KARIM NAGAR,TS,9,11,No COD
505326,KARIM NAGAR,TS,9,11,No COD
505327,KARIM NAGAR,TS,9,11,No COD
505404,KARIM NAGAR,TS,9,11,No COD
505425,KARIM NAGAR,TS,9,11,No COD
505460,KARIM NAGAR,TS,9,11,No COD
505467,KARIM NAGAR,TS,9,11,No COD
505468,KARIM NAGAR,TS,9,11,No COD
506001,WARANGAL,TS,10,12,No COD
506002,WARANGAL,TS,10,12,No COD
506003,WARANGAL,TS,10,12,No COD
506004,WARANGAL,TS,10,12,No COD
506005,WARANGAL,TS,10,12,No COD
506006,WARANGAL,TS,10,12,No COD
506007,WARANGAL,TS,10,12,No COD
506008,WARANGAL,TS,10,12,No COD
506009,WARANGAL,TS,10,12,No COD
506010,WARANGAL,TS,10,12,No COD
506012,WARANGAL,TS,10,12,No COD
506013,WARANGAL,TS,10,12,No COD
506015,WARANGAL,TS,10,12,No COD
506101,WARANGAL,TS,9,11,No COD
506132,WARANGAL,TS,9,11,No COD
506143,WARANGAL,TS,9,11,No COD
506163,WARANGAL,TS,9,11,No COD
506164,WARANGAL,TS,9,11,No COD
506167,WARANGAL,TS,9,11,No COD
506343,WARANGAL,TS,9,11,No COD
507001,KHAMMAM,TS,8,10,COD
507002,KHAMMAM,TS,8,10,COD
507003,KHAMMAM,TS,8,10,COD
507004,KHAMMAM,TS,8,10,COD
507101,KHAMMAM,TS,9,11,COD
507103,KHAMMAM,TS,9,11,COD
507111,KHAMMAM,TS,9,11,COD
507113,KHAMMAM,TS,9,11,COD
507114,KHAMMAM,TS,9,11,COD
507115,KHAMMAM,TS,9,11,COD
507116,KHAMMAM,TS,9,11,COD
507117,KHAMMAM,TS,9,11,COD
507118,KHAMMAM,TS,9,11,COD
507119,KHAMMAM,TS,9,11,COD
507120,KHAMMAM,TS,9,11,COD
507121,KHAMMAM,TS,9,11,COD
507122,KHAMMAM,TS,9,11,COD
507123,KHAMMAM,TS,9,11,COD
507124,KHAMMAM,TS,9,11,COD
507125,KHAMMAM,TS,9,11,COD
507126,KHAMMAM,TS,9,11,COD
507128,KHAMMAM,TS,9,11,COD
507129,KHAMMAM,TS,9,11,COD
507130,KHAMMAM,TS,9,11,COD
507133,KHAMMAM,TS,9,11,COD
507134,KHAMMAM,TS,9,11,COD
507135,KHAMMAM,TS,9,11,COD
507136,KHAMMAM,TS,9,11,COD
507137,KHAMMAM,TS,9,11,COD
507138,KHAMMAM,TS,9,11,COD
507140,KHAMMAM,TS,9,11,COD
507154,KHAMMAM,TS,9,11,COD
507157,KHAMMAM,TS,9,11,COD
507158,KHAMMAM,TS,9,11,COD
507159,KHAMMAM,TS,9,11,COD
507160,KHAMMAM,TS,9,11,COD
507161,KHAMMAM,TS,9,11,COD
507163,KHAMMAM,TS,9,11,COD
507164,KHAMMAM,TS,9,11,COD
507165,KHAMMAM,TS,9,11,COD
507166,KHAMMAM,TS,9,11,COD
507167,KHAMMAM,TS,9,11,COD
507168,KHAMMAM,TS,9,11,COD
507169,KHAMMAM,TS,9,11,COD
507170,KHAMMAM,TS,9,11,COD
507182,KHAMMAM,TS,9,11,COD
507183,KHAMMAM,TS,9,11,COD
507201,KHAMMAM,TS,9,11,COD
507202,KHAMMAM,TS,9,11,COD
507203,KHAMMAM,TS,9,11,COD
507204,KHAMMAM,TS,9,11,COD
507208,KHAMMAM,TS,9,11,COD
507209,KHAMMAM,TS,9,11,COD
507210,KHAMMAM,TS,9,11,COD
507211,KHAMMAM,TS,9,11,COD
507301,KHAMMAM,TS,9,11,COD
507302,KHAMMAM,TS,9,11,COD
507303,KHAMMAM,TS,9,11,COD
507304,KHAMMAM,TS,9,11,COD
507305,KHAMMAM,TS,9,11,COD
507306,KHAMMAM,TS,9,11,COD
507316,KHAMMAM,TS,9,11,COD
507318,KHAMMAM,TS,9,11,COD
508001,NALGONDA,TS,9,11,No COD
508114,NALGONDA,TS,9,11,No COD
508116,NALGONDA,TS,9,11,No COD
508204,NALGONDA,TS,9,11,No COD
508206,NALGONDA,TS,9,11,No COD
508207,NALGONDA,TS,9,11,No COD
508213,NALGONDA,TS,9,11,No COD
508248,NALGONDA,TS,9,11,No COD
508252,NALGONDA,TS,9,11,No COD
508277,NALGONDA,TS,9,11,No COD
509001,MAHABOOBNAGAR,TS,7,9,No COD
509002,MAHABOOBNAGAR,TS,7,9,No COD
509102,MAHABOOBNAGAR,TS,7,9,No COD
509103,MAHABOOBNAGAR,TS,7,9,No COD
509104,MAHABOOBNAGAR,TS,7,9,No COD
509125,MAHABOOBNAGAR,TS,7,9,No COD
509127,MAHABOOBNAGAR,TS,7,9,No COD
509208,MAHABOOBNAGAR,TS,7,9,No COD
509209,MAHABOOBNAGAR,TS,7,9,No COD
509210,MAHABOOBNAGAR,TS,7,9,No COD
509216,MAHABOOBNAGAR,TS,7,9,No COD
509301,MAHABOOBNAGAR,TS,7,9,No COD
509321,MAHABOOBNAGAR,TS,7,9,No COD
509324,MAHABOOBNAGAR,TS,7,9,No COD
509375,MAHABOOBNAGAR,TS,7,9,No COD
509381,MAHABOOBNAGAR,TS,7,9,No COD
515001,ANANTAPUR,AP,9,11,No COD
515002,ANANTAPUR,AP,9,11,No COD
515003,ANANTAPUR,AP,9,11,No COD
515005,ANANTAPUR,AP,9,11,No COD
515110,ANANTAPUR,AP,9,11,No COD
515133,ANANTAPUR,AP,9,11,No COD
515134,ANANTAPUR,AP,9,11,No COD
515201,ANANTAPUR,AP,9,11,No COD
515231,ANANTAPUR,AP,9,11,No COD
515301,ANANTAPUR,AP,9,11,No COD
515401,ANANTAPUR,AP,9,11,No COD
515408,ANANTAPUR,AP,9,11,No COD
515411,ANANTAPUR,AP,9,11,No COD
515511,ANANTAPUR,AP,9,11,No COD
515591,ANANTAPUR,AP,9,11,No COD
515661,ANANTAPUR,AP,9,11,No COD
515761,ANANTAPUR,AP,9,11,No COD
515775,ANANTAPUR,AP,9,11,No COD
515801,ANANTAPUR,AP,9,11,No COD
515812,ANANTAPUR,AP,9,11,No COD
515865,ANANTAPUR,AP,9,11,No COD
515871,ANANTAPUR,AP,9,11,No COD
516001,CUDDAPAH,AP,8,10,COD
516002,CUDDAPAH,AP,8,10,No COD
516101,CUDDAPAH,AP,8,10,COD
516104,CUDDAPAH,AP,8,10,COD
516115,CUDDAPAH,AP,8,10,COD
516172,CUDDAPAH,AP,8,10,COD
516193,CUDDAPAH,AP,8,10,COD
516227,CUDDAPAH,AP,8,10,COD
516269,CUDDAPAH,AP,8,10,COD
516289,CUDDAPAH,AP,8,10,COD
516309,CUDDAPAH,AP,8,10,COD
516329,CUDDAPAH,AP,8,10,COD
516360,CUDDAPAH,AP,8,10,COD
516380,CUDDAPAH,AP,8,10,COD
516390,CUDDAPAH,AP,8,10,COD
516434,CUDDAPAH,AP,8,10,COD
517001,CHITTOOR,AP,9,11,No COD
517002,CHITTOOR,AP,9,11,No COD
517004,CHITTOOR,AP,9,11,No COD
517112,TIRUPATI,AP,9,11,No COD
517128,TIRUPATI,AP,9,11,No COD
517129,TIRUPATI,AP,9,11,No COD
517214,TIRUPATI,AP,9,11,No COD
517234,TIRUPATI,AP,9,11,No COD
517236,TIRUPATI,AP,9,11,No COD
517247,TIRUPATI,AP,9,11,No COD
517299,TIRUPATI,AP,9,11,No COD
517325,TIRUPATI,AP,9,11,No COD
517370,TIRUPATI,AP,9,11,No COD
517408,TIRUPATI,AP,9,11,No COD
517424,TIRUPATI,AP,9,11,No COD
517425,KOLAR,KA,9,11,No COD
517501,TIRUPATI,AP,9,11,No COD
517502,TIRUPATI,AP,9,11,No COD
517503,TIRUPATI,AP,9,11,No COD
517504,TIRUPATI,AP,9,11,No COD
517505,TIRUPATI,AP,9,11,No COD
517506,TIRUPATI,AP,9,11,No COD
517507,TIRUPATI,AP,9,11,No COD
517520,TIRUPATI,AP,9,11,No COD
517583,TIRUPATI,AP,9,11,No COD
517590,TIRUPATI,AP,9,11,No COD
517592,TIRUPATI,AP,9,11,No COD
517644,TIRUPATI,AP,9,11,No COD
518001,KURNOOL,AP,10,12,No COD
518002,KURNOOL,AP,10,12,No COD
518003,KURNOOL,AP,10,12,No COD
518004,KURNOOL,AP,10,12,No COD
518005,KURNOOL,AP,10,12,No COD
518101,KURNOOL,AP,12,14,No COD
518112,KURNOOL,AP,12,14,No COD
518123,KURNOOL,AP,12,14,No COD
518124,KURNOOL,AP,12,14,No COD
518134,KURNOOL,AP,12,14,No COD
518221,KURNOOL,AP,12,14,No COD
518222,KURNOOL,AP,15,17,No COD
518301,KURNOOL,AP,12,14,No COD
518313,KURNOOL,AP,10,12,No COD
518345,KURNOOL,AP,10,12,No COD
518360,KURNOOL,AP,10,12,No COD
518380,KURNOOL,AP,10,12,No COD
518395,KURNOOL,AP,10,12,No COD
518401,KURNOOL,AP,10,12,No COD
518422,KURNOOL,AP,10,12,No COD
518464,KURNOOL,AP,10,12,No COD
518501,KURNOOL,AP,12,14,No COD
518510,KURNOOL,AP,12,14,No COD
518533,KURNOOL,AP,12,14,No COD
518543,KURNOOL,AP,12,14,No COD
518553,KURNOOL,AP,12,14,No COD
518599,KURNOOL,AP,12,14,No COD
520000,VIJAYAWADA,AP,7,9,COD
520001,VIJAYAWADA,AP,7,9,COD
520002,VIJAYAWADA,AP,7,9,COD
520003,VIJAYAWADA,AP,7,9,COD
520004,VIJAYAWADA,AP,7,9,COD
520005,VIJAYAWADA,AP,7,9,COD
520006,VIJAYAWADA,AP,7,9,COD
520007,VIJAYAWADA,AP,7,9,COD
520008,VIJAYAWADA,AP,7,9,COD
520009,VIJAYAWADA,AP,7,9,COD
520010,VIJAYAWADA,AP,7,9,COD
520011,VIJAYAWADA,AP,7,9,COD
520012,VIJAYAWADA,AP,7,9,COD
520013,VIJAYAWADA,AP,7,9,COD
520014,VIJAYAWADA,AP,7,9,COD
520015,VIJAYAWADA,AP,7,9,COD
521001,MACHILIPATNAM,AP,8,10,No COD
521101,KRISHNA,AP,8,10,No COD
521103,VIJAYAWADA,AP,8,10,COD
521104,KRISHNA,AP,8,10,COD
521105,KRISHNA,AP,8,10,No COD
521108,KRISHNA,AP,8,10,COD
521120,KRISHNA,AP,8,10,No COD
521121,KRISHNA,AP,8,10,No COD
521126,KRISHNA,AP,8,10,No COD
521157,KRISHNA,AP,8,10,No COD
521165,KRISHNA,AP,8,10,No COD
521175,KRISHNA,AP,8,10,No COD
521178,KRISHNA,AP,8,10,No COD
521180,KRISHNA,AP,8,10,No COD
521185,KRISHNA,AP,8,10,No COD
521201,KRISHNA,AP,8,10,No COD
521215,KRISHNA,AP,8,10,No COD
521225,KRISHNA,AP,8,10,No COD
521230,KRISHNA,AP,8,10,No COD
521235,KRISHNA,AP,8,10,No COD
521286,KRISHNA,AP,8,10,No COD
521301,KRISHNA,AP,8,10,No COD
521324,KRISHNA,AP,8,10,No COD
521328,KRISHNA,AP,8,10,No COD
521333,KRISHNA,AP,8,10,No COD
521366,KRISHNA,AP,8,10,No COD
522001,GUNTUR,AP,9,11,COD
522002,GUNTUR,AP,9,11,COD
522003,GUNTUR,AP,9,11,COD
522004,GUNTUR,AP,9,11,COD
522005,GUNTUR,AP,9,11,COD
522006,GUNTUR,AP,9,11,COD
522007,GUNTUR,AP,9,11,COD
522019,GUNTUR,AP,9,11,COD
522020,GUNTUR,AP,9,11,COD
522022,GUNTUR,AP,9,11,COD
522034,GUNTUR,AP,9,11,COD
522101,GUNTUR,AP,14,16,COD
522124,GUNTUR,AP,14,16,COD
522201,GUNTUR,AP,14,16,COD
522233,GUNTUR,AP,14,16,COD
522236,GUNTUR,AP,14,16,COD
522265,GUNTUR,AP,14,16,COD
522313,GUNTUR,AP,14,16,COD
522403,GUNTUR,AP,14,16,COD
522413,GUNTUR,AP,14,16,COD
522414,GUNTUR,AP,14,16,COD
522415,GUNTUR,AP,14,16,COD
522426,GUNTUR,AP,14,16,COD
522438,GUNTUR,AP,14,16,COD
522503,GUNTUR,AP,14,16,COD
522509,GUNTUR,AP,14,16,COD
522601,GUNTUR,AP,14,16,COD
522616,GUNTUR,AP,14,16,COD
522619,GUNTUR,AP,14,16,COD
522647,GUNTUR,AP,14,16,COD
523001,ONGOLE,AP,10,12,No COD
523002,ONGOLE,AP,10,12,No COD
523101,PRAKASAM,AP,10,12,No COD
523105,PRAKASAM,AP,10,12,No COD
523108,PRAKASAM,AP,10,12,No COD
523155,PRAKASAM,AP,10,12,No COD
523156,PRAKASAM,AP,10,12,No COD
523157,PRAKASAM,AP,10,12,No COD
523167,PRAKASAM,AP,10,12,No COD
523184,PRAKASAM,AP,10,12,No COD
523201,PRAKASAM,AP,10,12,No COD
523212,PRAKASAM,AP,10,12,No COD
523230,PRAKASAM,AP,10,12,No COD
523240,PRAKASAM,AP,10,12,No COD
523247,PRAKASAM,AP,10,12,No COD
523253,PRAKASAM,AP,10,12,No COD
523303,PRAKASAM,AP,10,12,No COD
523316,PRAKASAM,AP,10,12,No COD
523327,PRAKASAM,AP,10,12,No COD
523333,PRAKASAM,AP,10,12,No COD
523357,PRAKASAM,AP,10,12,No COD
523373,PRAKASAM,AP,10,12,No COD
524001,NELLORE,AP,8,10,No COD
524002,NELLORE,AP,8,10,No COD
524003,NELLORE,AP,8,10,No COD
524004,NELLORE,AP,8,10,No COD
524005,NELLORE,AP,8,10,No COD
524101,NELLORE,AP,9,11,No COD
524121,NELLORE,AP,9,11,No COD
524126,NELLORE,AP,9,11,No COD
524132,NELLORE,AP,9,11,No COD
524201,NELLORE,AP,9,11,No COD
524224,NELLORE,AP,9,11,No COD
524226,NELLORE,AP,9,11,No COD
524228,NELLORE,AP,9,11,No COD
524305,NELLORE,AP,9,11,No COD
524306,NELLORE,AP,9,11,No COD
524308,NELLORE,AP,9,11,No COD
524311,NELLORE,AP,9,11,No COD
524313,NELLORE,AP,9,11,No COD
524316,NELLORE,AP,9,11,No COD
524320,NELLORE,AP,9,11,No COD
524321,NELLORE,AP,9,11,No COD
524322,NELLORE,AP,9,11,No COD
524341,NELLORE,AP,9,11,No COD
524344,NELLORE,AP,9,11,No COD
524346,NELLORE,AP,9,11,No COD
524401,NELLORE,AP,9,11,No COD
530000,VIJAYAWADA,AP,7,9,COD
530001,VISHAKAPATNAM,AP,6,8,COD
530002,VISHAKAPATNAM,AP,6,8,COD
530003,VISHAKAPATNAM,AP,6,8,COD
530004,VISHAKAPATNAM,AP,6,8,COD
530005,VISHAKAPATNAM,AP,6,8,COD
530006,VISHAKAPATNAM,AP,6,8,COD
530007,VISHAKAPATNAM,AP,6,8,COD
530008,VISHAKAPATNAM,AP,6,8,COD
530009,VISHAKAPATNAM,AP,6,8,COD
530010,VISHAKAPATNAM,AP,6,8,COD
530011,VISHAKAPATNAM,AP,6,8,COD
530012,VISHAKAPATNAM,AP,6,8,COD
530013,VISHAKAPATNAM,AP,6,8,COD
530014,VISHAKAPATNAM,AP,6,8,COD
530015,VISHAKAPATNAM,AP,6,8,COD
530016,VISHAKAPATNAM,AP,6,8,COD
530017,VISHAKAPATNAM,AP,6,8,COD
530018,VISHAKAPATNAM,AP,6,8,COD
530020,VISHAKAPATNAM,AP,6,8,COD
530021,VISHAKAPATNAM,AP,6,8,COD
530022,VISHAKAPATNAM,AP,6,8,COD
530023,VISHAKAPATNAM,AP,6,8,COD
530024,VISHAKAPATNAM,AP,6,8,COD
530025,VISHAKAPATNAM,AP,6,8,COD
530026,VISHAKAPATNAM,AP,6,8,COD
530027,VISHAKAPATNAM,AP,6,8,COD
530028,VISHAKAPATNAM,AP,6,8,COD
530029,VISHAKAPATNAM,AP,6,8,COD
530031,VISHAKAPATNAM,AP,6,8,COD
530032,VISHAKAPATNAM,AP,6,8,COD
530035,VISHAKAPATNAM,AP,6,8,COD
530037,VISHAKAPATNAM,AP,6,8,COD
530040,VISHAKAPATNAM,AP,6,8,No COD
530041,VISHAKAPATNAM,AP,6,8,No COD
530043,VISHAKAPATNAM,AP,6,8,COD
530044,VISHAKAPATNAM,AP,6,8,COD
530046,VISHAKAPATNAM,AP,6,8,COD
531001,VISHAKAPATNAM,AP,9,11,No COD
531011,VISHAKAPATNAM,AP,9,11,No COD
531019,VISHAKAPATNAM,AP,9,11,No COD
531024,VISHAKAPATNAM,AP,9,11,No COD
531027,VISHAKAPATNAM,AP,9,11,No COD
531036,VISHAKAPATNAM,AP,9,11,No COD
531055,VISHAKAPATNAM,AP,9,11,No COD
531081,VISHAKAPATNAM,AP,9,11,No COD
531105,VISHAKAPATNAM,AP,9,11,No COD
531111,VISHAKAPATNAM,AP,9,11,No COD
531113,VISHAKAPATNAM,AP,9,11,No COD
531116,VISHAKAPATNAM,AP,9,11,No COD
532001,SRIKAKULAM,AP,9,11,No COD
532127,SRIKAKULAM,AP,9,11,No COD
532168,SRIKAKULAM,AP,9,11,No COD
532185,SRIKAKULAM,AP,9,11,No COD
532195,SRIKAKULAM,AP,9,11,No COD
532201,SRIKAKULAM,AP,9,11,No COD
532213,SRIKAKULAM,AP,9,11,No COD
532216,SRIKAKULAM,AP,9,11,No COD
532221,SRIKAKULAM,AP,9,11,No COD
532242,SRIKAKULAM,AP,9,11,No COD
532243,SRIKAKULAM,AP,9,11,No COD
532263,SRIKAKULAM,AP,9,11,No COD
532284,SRIKAKULAM,AP,9,11,No COD
532312,SRIKAKULAM,AP,9,11,No COD
532322,SRIKAKULAM,AP,9,11,No COD
532405,SRIKAKULAM,AP,9,11,No COD
532409,VIZIANAGARAM,AP,9,11,No COD
532421,SRIKAKULAM,AP,9,11,No COD
532427,SRIKAKULAM,AP,9,11,No COD
532440,VISHAKAPATNAM,AP,9,11,No COD
532455,SRIKAKULAM,AP,9,11,No COD
532456,SRIKAKULAM,AP,9,11,No COD
532459,SRIKAKULAM,AP,9,11,No COD
532460,VISHAKAPATNAM,AP,9,11,No COD
533001,KAKINADA,AP,14,16,No COD
533002,KAKINADA,AP,14,16,No COD
533003,KAKINADA,AP,14,16,No COD
533004,KAKINADA,AP,14,16,No COD
533005,KAKINADA,AP,14,16,No COD
533006,KAKINADA,AP,14,16,No COD
533007,KAKINADA,AP,14,16,No COD
533008,KAKINADA,AP,14,16,No COD
533016,KAKINADA,AP,14,16,No COD
533101,RAJAMUNDHRY,AP,7,9,COD
533102,RAJAMUNDHRY,AP,7,9,COD
533103,RAJAMUNDHRY,AP,7,9,COD
533104,RAJAMUNDHRY,AP,7,9,COD
533105,RAJAMUNDHRY,AP,7,9,COD
533106,RAJAMUNDHRY,AP,7,9,COD
533107,RAJAMUNDHRY,AP,7,9,COD
533124,RAJAMUNDHRY,AP,7,9,COD
533125,RAJAMUNDHRY,AP,7,9,COD
533126,RAJAMUNDHRY,AP,7,9,COD
533201,RAJAMUNDHRY,AP,7,9,No COD
533212,RAJAMUNDHRY,AP,7,9,No COD
533214,RAJAMUNDHRY,AP,7,9,No COD
533216,RAJAMUNDHRY,AP,7,9,No COD
533233,RAJAMUNDHRY,AP,7,9,No COD
533238,RAJAMUNDHRY,AP,7,9,No COD
533240,RAJAMUNDHRY,AP,7,9,No COD
533241,RAJAMUNDHRY,AP,7,9,No COD
533242,RAJAMUNDHRY,AP,7,9,No COD
533251,RAJAMUNDHRY,AP,7,9,No COD
533253,RAJAMUNDHRY,AP,7,9,No COD
533255,RAJAMUNDHRY,AP,7,9,No COD
533260,RAJAMUNDHRY,AP,7,9,No COD
533262,RAJAMUNDHRY,AP,10,12,No COD
533286,RAJAMUNDHRY,AP,10,12,No COD
533287,RAJAMUNDHRY,AP,10,12,No COD
533288,RAJAMUNDHRY,AP,10,12,No COD
533308,RAJAMUNDHRY,AP,15,17,No COD
533341,RAJAMUNDHRY,AP,15,17,No COD
533342,RAJAMUNDHRY,AP,15,17,No COD
533344,RAJAMUNDHRY,AP,15,17,No COD
533401,RAJAMUNDHRY,AP,15,17,No COD
533406,RAJAMUNDHRY,AP,15,17,No COD
533428,RAJAMUNDHRY,AP,15,17,No COD
533429,RAJAMUNDHRY,AP,15,17,No COD
533432,RAJAMUNDHRY,AP,15,17,No COD
533435,RAJAMUNDHRY,AP,15,17,No COD
533436,RAJAMUNDHRY,AP,15,17,No COD
533437,RAJAMUNDHRY,AP,15,17,No COD
533440,RAJAMUNDHRY,AP,15,17,No COD
533445,RAJAMUNDHRY,AP,15,17,No COD
533450,RAJAMUNDHRY,AP,15,17,No COD
534001,ELURU,AP,8,10,No COD
534002,ELURU,AP,8,10,No COD
534003,ELURU,AP,8,10,No COD
534004,ELURU,AP,8,10,No COD
534005,ELURU,AP,8,10,No COD
534006,ELURU,AP,8,10,No COD
534101,BHIMAVARAM,AP,10,12,No COD
534112,RAJAMUNDHRY,AP,10,12,No COD
534122,BHIMAVARAM,AP,10,12,No COD
534123,BHIMAVARAM,AP,10,12,No COD
534134,BHIMAVARAM,AP,10,12,No COD
534198,BHIMAVARAM,AP,10,12,No COD
534199,BHIMAVARAM,AP,10,12,No COD
534201,BHIMAVARAM,AP,10,12,No COD
534202,BHIMAVARAM,AP,10,12,No COD
534203,BHIMAVARAM,AP,10,12,No COD
534204,BHIMAVARAM,AP,10,12,No COD
534208,BHIMAVARAM,AP,10,12,No COD
534211,TANUKU,AP,10,12,No COD
534235,BHIMAVARAM,AP,10,12,No COD
534238,BHIMAVARAM,AP,10,12,No COD
534245,BHIMAVARAM,AP,10,12,No COD
534260,BHIMAVARAM,AP,10,12,No COD
534275,BHIMAVARAM,AP,10,12,No COD
534280,BHIMAVARAM,AP,10,12,No COD
534281,BHIMAVARAM,AP,10,12,No COD
534301,RAJAMUNDHRY,AP,10,12,No COD
534312,ELURU,AP,10,12,No COD
534313,RAJAMUNDHRY,AP,10,12,No COD
534315,RAJAMUNDHRY,AP,10,12,No COD
534320,BHIMAVARAM,AP,10,12,No COD
534328,BHIMAVARAM,AP,10,12,No COD
534341,RAJAMUNDHRY,AP,10,12,No COD
534350,RAJAMUNDHRY,AP,10,12,No COD
534425,ELURU,AP,9,11,No COD
534426,ELURU,AP,9,11,No COD
534447,ELURU,AP,9,11,No COD
534449,ELURU,AP,9,11,No COD
534460,ELURU,AP,9,11,No COD
534462,ELURU,AP,9,11,No COD
535001,VIZIANAGARAM,AP,9,11,No COD
535002,VIZIANAGARAM,AP,9,11,No COD
535101,VIZIANAGARAM,AP,9,11,No COD
535128,VIZIANAGARAM,AP,9,11,No COD
535145,VIZIANAGARAM,AP,9,11,No COD
535183,VIZIANAGARAM,AP,9,11,No COD
535270,VIZIANAGARAM,AP,9,11,No COD
535501,VIZIANAGARAM,AP,9,11,No COD
535524,VIZIANAGARAM,AP,9,11,No COD
535547,VIZIANAGARAM,AP,9,11,No COD
535558,VIZIANAGARAM,AP,9,11,No COD
535591,VIZIANAGARAM,AP,9,11,No COD
560001,BANGALORE,KA,5,7,COD
560002,BANGALORE,KA,5,7,COD
560003,BANGALORE,KA,5,7,COD
560004,BANGALORE,KA,5,7,COD
560005,BANGALORE,KA,5,7,COD
560006,BANGALORE,KA,5,7,COD
560007,BANGALORE,KA,5,7,COD
560008,BANGALORE,KA,5,7,COD
560009,BANGALORE,KA,5,7,COD
560010,BANGALORE,KA,5,7,COD
560011,BANGALORE,KA,5,7,COD
560012,BANGALORE,KA,5,7,COD
560013,BANGALORE,KA,5,7,COD
560014,BANGALORE,KA,5,7,COD
560015,BANGALORE,KA,5,7,COD
560016,BANGALORE,KA,5,7,COD
560017,BANGALORE,KA,5,7,COD
560018,BANGALORE,KA,5,7,COD
560019,BANGALORE,KA,5,7,COD
560020,BANGALORE,KA,5,7,COD
560021,BANGALORE,KA,5,7,COD
560022,BANGALORE,KA,5,7,COD
560023,BANGALORE,KA,5,7,COD
560024,BANGALORE,KA,5,7,COD
